1,-3.188296,55.944425,220,-3.1885258133329355,55.944232163717096,trades.rare.cable
2,-3.1885258133329355,55.944232163717096,180,-3.1888258133329357,55.944232163717096,null
3,-3.1888258133329357,55.944232163717096,180,-3.189125813332936,55.944232163717096,spoon.invest.every
4,-3.189125813332936,55.944232163717096,210,-3.1893856209540714,55.9440821637171,null
5,-3.1893856209540714,55.9440821637171,220,-3.189615434287007,55.94388932743419,burn.spot.across
6,-3.189615434287007,55.94388932743419,280,-3.189563339833707,55.943593885108285,cars.attend.hotels
7,-3.189563339833707,55.943593885108285,0,-3.189263339833707,55.943593885108285,null
8,-3.189263339833707,55.943593885108285,0,-3.1889633398337067,55.943593885108285,labels.hotels.alert
9,-3.1889633398337067,55.943593885108285,10,-3.188667897507803,55.94364597956159,null
10,-3.188667897507803,55.94364597956159,10,-3.188372455181899,55.94369807401489,null
11,-3.188372455181899,55.94369807401489,20,-3.1880905473956633,55.94380068005789,cubs.trucks.help
12,-3.1880905473956633,55.94380068005789,230,-3.188283383678569,55.943570866724954,null
13,-3.188283383678569,55.943570866724954,230,-3.188476219961475,55.94334105339202,null
14,-3.188476219961475,55.94334105339202,230,-3.1886690562443807,55.94311124005908,groups.ideas.script
15,-3.1886690562443807,55.94311124005908,180,-3.188969056244381,55.94311124005908,null
16,-3.188969056244381,55.94311124005908,190,-3.1892644985702847,55.94305914560578,null
17,-3.1892644985702847,55.94305914560578,190,-3.1895599408961886,55.94300705115248,null
18,-3.1895599408961886,55.94300705115248,190,-3.1898553832220924,55.942954956699175,second.launch.miles
19,-3.1898553832220924,55.942954956699175,180,-3.1901553832220926,55.942954956699175,null
20,-3.1901553832220926,55.942954956699175,190,-3.1904508255479964,55.94290286224587,null
21,-3.1904508255479964,55.94290286224587,190,-3.1907462678739003,55.94285076779257,null
22,-3.1907462678739003,55.94285076779257,190,-3.191041710199804,55.94279867333927,along.spill.limp
23,-3.191041710199804,55.94279867333927,50,-3.1908488739168983,55.943028486672205,null
24,-3.1908488739168983,55.943028486672205,50,-3.1906560376339925,55.94325830000514,null
25,-3.1906560376339925,55.94325830000514,50,-3.1904632013510867,55.94348811333808,null
26,-3.1904632013510867,55.94348811333808,50,-3.190270365068181,55.94371792667101,sculpture.shot.melon
27,-3.190270365068181,55.94371792667101,150,-3.1905301726893165,55.94386792667101,null
28,-3.1905301726893165,55.94386792667101,150,-3.190789980310452,55.94401792667101,null
29,-3.190789980310452,55.94401792667101,150,-3.1910497879315876,55.94416792667101,hills.giant.crate
30,-3.1910497879315876,55.94416792667101,90,-3.1910497879315876,55.94446792667101,null
31,-3.1910497879315876,55.94446792667101,90,-3.1910497879315876,55.94476792667101,estate.gave.votes
32,-3.1910497879315876,55.94476792667101,10,-3.1907543456056837,55.944820021124315,null
33,-3.1907543456056837,55.944820021124315,10,-3.19045890327978,55.94487211557762,null
34,-3.19045890327978,55.94487211557762,10,-3.190163460953876,55.94492421003092,null
35,-3.190163460953876,55.94492421003092,10,-3.189868018627972,55.94497630448422,null
36,-3.189868018627972,55.94497630448422,10,-3.1895725763020684,55.945028398937524,null
37,-3.1895725763020684,55.945028398937524,10,-3.1892771339761645,55.945080493390826,null
38,-3.1892771339761645,55.945080493390826,0,-3.1889771339761643,55.945080493390826,null
39,-3.1889771339761643,55.945080493390826,10,-3.1886816916502605,55.94513258784413,rooms.lamp.teach
40,-3.1886816916502605,55.94513258784413,70,-3.188579085607263,55.94541449563037,null
41,-3.188579085607263,55.94541449563037,70,-3.1884764795642653,55.945696403416605,bend.tubes.chops
42,-3.1884764795642653,55.945696403416605,350,-3.1881810372383614,55.9456443089633,null
43,-3.1881810372383614,55.9456443089633,0,-3.1878810372383612,55.9456443089633,null
44,-3.1878810372383612,55.9456443089633,0,-3.187581037238361,55.9456443089633,null
45,-3.187581037238361,55.9456443089633,0,-3.187281037238361,55.9456443089633,diner.leaves.mutual
46,-3.187281037238361,55.9456443089633,340,-3.186999129452125,55.9455417029203,spent.spoon.bolt
47,-3.186999129452125,55.9455417029203,20,-3.1867172216658894,55.9456443089633,hidden.handle.softly
48,-3.1867172216658894,55.9456443089633,260,-3.1867693161191895,55.945348866637396,dragon.bottle.crisp
49,-3.1867693161191895,55.945348866637396,290,-3.186666710076192,55.94506695885116,null
50,-3.186666710076192,55.94506695885116,300,-3.1865167100761917,55.94480715123002,rated.fired.crowds
51,-3.1865167100761917,55.94480715123002,220,-3.1867465234091275,55.94461431494712,artist.gets.react
52,-3.1867465234091275,55.94461431494712,0,-3.1864465234091273,55.94461431494712,null
53,-3.1864465234091273,55.94461431494712,320,-3.1862167100761916,55.94442147866421,null
54,-3.1862167100761916,55.94442147866421,300,-3.1860667100761915,55.94416167104308,organs.shape.fantastic
55,-3.1860667100761915,55.94416167104308,290,-3.185964104033194,55.94387976325684,null
56,-3.185964104033194,55.94387976325684,290,-3.1858614979901962,55.9435978554706,record.sofa.sock
57,-3.1858614979901962,55.9435978554706,0,-3.185561497990196,55.9435978554706,null
58,-3.185561497990196,55.9435978554706,10,-3.185266055664292,55.9436499499239,hello.love.keys
59,-3.185266055664292,55.9436499499239,320,-3.1850362423313565,55.943457113640996,sentences.sings.modern
60,-3.1850362423313565,55.943457113640996,310,-3.1848434060484507,55.94322730030806,brings.remedy.latter
61,-3.1848434060484507,55.94322730030806,190,-3.1851388483743546,55.94317520585476,null
62,-3.1851388483743546,55.94317520585476,190,-3.1854342907002584,55.943123111401455,toned.deflection.bland
63,-3.1854342907002584,55.943123111401455,240,-3.1855842907002585,55.94286330378032,dent.shins.cycle
64,-3.1855842907002585,55.94286330378032,170,-3.1858797330261623,55.94291539823362,null
